commodity,state,district,mandi,min_price,max_price,modal_price,arrival_date
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2013,2661,2350,2026-08-26
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1935,2227,2083,2026-08-27
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2176,2420,2297,2026-08-28
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2100,2523,2331,2026-08-01
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2089,2496,2262,2026-08-02
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2259,2593,2428,2026-08-03
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2198,2754,2507,2026-08-04
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2043,2659,2402,2026-08-05
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2134,2723,2509,2026-08-06
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1728,2162,2026,2026-08-07
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2085,2659,2304,2026-08-08
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2334,2879,2695,2026-08-09
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2127,2507,2278,2026-08-10
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2247,2646,2519,2026-08-11
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2247,2505,2381,2026-08-12
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1934,2441,2157,2026-08-13
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2335,3057,2622,2026-08-14
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2003,2786,2335,2026-08-15
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2203,2629,2451,2026-08-16
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1873,2390,2090,2026-08-17
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2333,2616,2491,2026-08-18
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2034,2821,2367,2026-08-19
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2242,2763,2377,2026-08-20
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2215,2764,2589,2026-08-21
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2183,2910,2477,2026-08-22
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2167,2848,2483,2026-08-23
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1645,1927,1753,2026-08-24
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1956,2360,2105,2026-08-25
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2306,2903,2609,2026-08-26
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2087,2752,2394,2026-08-27
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2248,2732,2512,2026-08-28
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2234,2906,2499,2026-08-01
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2260,2753,2489,2026-08-02
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2253,2796,2437,2026-08-03
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2295,2758,2454,2026-08-04
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2360,2759,2506,2026-08-05
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2110,2481,2274,2026-08-06
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2203,2835,2430,2026-08-07
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2303,2927,2473,2026-08-08
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2279,2645,2413,2026-08-09
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2028,2618,2384,2026-08-10
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2274,2878,2661,2026-08-11
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2143,2449,2282,2026-08-12
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2078,2406,2268,2026-08-13
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2324,2946,2646,2026-08-14
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2083,2853,2438,2026-08-15
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2236,3111,2614,2026-08-16
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2047,2708,2388,2026-08-17
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1902,2350,2115,2026-08-18
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2267,2884,2499,2026-08-19
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2269,3124,2626,2026-08-20
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2348,2954,2579,2026-08-21
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2019,2356,2153,2026-08-22
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2153,2792,2511,2026-08-23
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2504,2942,2682,2026-08-24
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1851,2401,2031,2026-08-25
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1582,2053,1824,2026-08-26
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1950,2177,2071,2026-08-27
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1964,2642,2278,2026-08-28
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2400,2798,2572,2026-08-01
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1926,2375,2216,2026-08-02
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2132,2652,2276,2026-08-03
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1904,2645,2240,2026-08-04
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2113,2587,2443,2026-08-05
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2112,2554,2281,2026-08-06
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1822,2469,2127,2026-08-07
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2574,2917,2762,2026-08-08
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2351,2936,2583,2026-08-09
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1841,2393,2003,2026-08-10
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2399,2970,2608,2026-08-11
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1773,2282,1996,2026-08-12
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2258,2921,2595,2026-08-13
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2575,3238,2744,2026-08-14
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2214,2863,2559,2026-08-15
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2240,3051,2602,2026-08-16
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2410,3063,2588,2026-08-17
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2083,2555,2252,2026-08-18
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1805,2225,2081,2026-08-19
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2234,3063,2574,2026-08-20
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2169,2988,2498,2026-08-21
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1995,2502,2251,2026-08-22
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2298,3096,2636,2026-08-23
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2131,2521,2328,2026-08-24
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2124,2812,2462,2026-08-25
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2163,2703,2354,2026-08-26
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2359,2867,2545,2026-08-27
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2119,2642,2328,2026-08-28
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2133,2442,2250,2026-08-01
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2110,2561,2232,2026-08-02
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2129,2787,2372,2026-08-03
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2052,2549,2325,2026-08-04
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2093,2601,2447,2026-08-05
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2643,3184,2976,2026-08-06
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2629,3238,2861,2026-08-07
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2048,2467,2307,2026-08-08
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2174,2492,2307,2026-08-09
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1878,2444,2108,2026-08-10
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2018,2643,2231,2026-08-11
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2126,2476,2314,2026-08-12
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2360,3064,2556,2026-08-13
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2244,2663,2395,2026-08-14
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2065,2568,2365,2026-08-15
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2409,2888,2708,2026-08-16
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2268,2727,2400,2026-08-17
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1910,2330,2145,2026-08-18
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2344,2783,2508,2026-08-19
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1982,2531,2190,2026-08-20
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2184,2728,2367,2026-08-21
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1969,2500,2303,2026-08-22
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2027,2295,2177,2026-08-23
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2236,2811,2574,2026-08-24
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2209,2791,2370,2026-08-25
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2305,3105,2590,2026-08-26
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2329,2745,2467,2026-08-27
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2310,2692,2489,2026-08-28
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2363,3019,2564,2026-08-01
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2258,2867,2534,2026-08-02
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2229,2784,2563,2026-08-03
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2457,3216,2779,2026-08-04
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2102,2474,2271,2026-08-05
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2230,2598,2432,2026-08-06
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2106,2586,2454,2026-08-07
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2409,3182,2719,2026-08-08
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1850,2561,2157,2026-08-09
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2252,2730,2560,2026-08-10
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1971,2322,2196,2026-08-11
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2401,2826,2530,2026-08-12
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2231,2817,2527,2026-08-13
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2018,2807,2353,2026-08-14
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2186,2562,2419,2026-08-15
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2014,2819,2369,2026-08-16
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2291,2783,2564,2026-08-17
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2398,2982,2613,2026-08-18
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2127,2377,2243,2026-08-19
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2285,3163,2664,2026-08-20
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1982,2392,2140,2026-08-21
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2232,3006,2620,2026-08-22
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2015,2590,2310,2026-08-23
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2000,2766,2340,2026-08-24
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1893,2412,2061,2026-08-25
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2275,2697,2497,2026-08-26
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2096,2607,2209,2026-08-27
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2257,2911,2478,2026-08-28
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2452,2826,2681,2026-08-01
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2240,2795,2371,2026-08-02
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1859,2295,2142,2026-08-03
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2024,2629,2322,2026-08-04
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1972,2400,2180,2026-08-05
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2406,3135,2617,2026-08-06
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2089,2713,2328,2026-08-07
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2197,2898,2430,2026-08-08
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2073,2770,2378,2026-08-09
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2125,2521,2355,2026-08-10
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2314,2692,2437,2026-08-11
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1773,2304,2049,2026-08-12
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2259,2906,2520,2026-08-13
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1932,2217,2053,2026-08-14
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2081,2579,2233,2026-08-15
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2043,2618,2345,2026-08-16
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1996,2499,2167,2026-08-17
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2303,2785,2454,2026-08-18
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2427,3220,2767,2026-08-19
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2407,3090,2628,2026-08-20
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2186,2998,2524,2026-08-21
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2342,3156,2642,2026-08-22
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2059,2565,2194,2026-08-23
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2175,2491,2343,2026-08-24
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2194,2903,2446,2026-08-25
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2368,2764,2584,2026-08-26
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2660,3091,2831,2026-08-27
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2287,2879,2461,2026-08-28
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2411,3121,2663,2026-08-01
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2256,2840,2474,2026-08-02
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2329,2932,2576,2026-08-03
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2325,2718,2551,2026-08-04
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2138,2664,2349,2026-08-05
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2589,3069,2796,2026-08-06
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1980,2383,2138,2026-08-07
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1816,2507,2094,2026-08-08
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2025,2564,2209,2026-08-09
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2156,2748,2396,2026-08-10
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2005,2565,2315,2026-08-11
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1983,2443,2189,2026-08-12
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2124,2581,2409,2026-08-13
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2535,3129,2897,2026-08-14
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2366,2943,2567,2026-08-15
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2209,2900,2508,2026-08-16
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2162,2441,2299,2026-08-17
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2181,2730,2423,2026-08-18
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2221,2573,2420,2026-08-19
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2273,2996,2529,2026-08-20
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,1961,2511,2254,2026-08-21
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2083,2644,2385,2026-08-22
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1857,2556,2162,2026-08-23
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2004,2492,2180,2026-08-24
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1962,2503,2105,2026-08-25
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2299,2870,2703,2026-08-26
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2054,2510,2183,2026-08-27
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2255,2828,2543,2026-08-28
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2106,2358,2245,2026-08-01
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2351,2667,2481,2026-08-02
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2378,3098,2775,2026-08-03
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1938,2476,2202,2026-08-04
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2317,2854,2687,2026-08-05
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2140,2844,2404,2026-08-06
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2287,2852,2436,2026-08-07
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2296,2813,2616,2026-08-08
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2011,2508,2205,2026-08-09
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2054,2435,2258,2026-08-10
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2098,2805,2339,2026-08-11
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2343,2959,2668,2026-08-12
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2196,2954,2546,2026-08-13
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2323,2746,2467,2026-08-14
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2263,2866,2588,2026-08-15
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2041,2474,2173,2026-08-16
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2141,2632,2346,2026-08-17
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2081,2645,2272,2026-08-18
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2316,2606,2461,2026-08-19
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2101,2624,2397,2026-08-20
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2043,2422,2290,2026-08-21
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1911,2358,2216,2026-08-22
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2115,2850,2395,2026-08-23
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1961,2710,2280,2026-08-24
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2135,2865,2441,2026-08-25
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1932,2692,2257,2026-08-26
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2559,3017,2708,2026-08-27
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2181,2730,2356,2026-08-28
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2339,3058,2740,2026-08-01
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2346,2833,2527,2026-08-02
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1821,2323,2133,2026-08-03
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1927,2486,2242,2026-08-04
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2161,2753,2321,2026-08-05
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2598,2924,2746,2026-08-06
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2083,2580,2342,2026-08-07
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2274,2825,2479,2026-08-08
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2183,2564,2442,2026-08-09
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2086,2639,2341,2026-08-10
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2169,2764,2443,2026-08-11
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,1972,2324,2199,2026-08-12
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2025,2672,2253,2026-08-13
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2209,2772,2327,2026-08-14
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2080,2603,2221,2026-08-15
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2302,2892,2580,2026-08-16
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2110,2634,2226,2026-08-17
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1917,2407,2206,2026-08-18
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2225,2813,2421,2026-08-19
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2236,3057,2569,2026-08-20
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,1981,2539,2227,2026-08-21
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2134,2784,2411,2026-08-22
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2245,2767,2456,2026-08-23
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2170,2772,2479,2026-08-24
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2321,2649,2468,2026-08-25
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2206,2734,2367,2026-08-26
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2206,2698,2393,2026-08-27
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2127,2624,2483,2026-08-28
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2039,2698,2328,2026-08-01
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2090,2711,2268,2026-08-02
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2255,2782,2475,2026-08-03
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2170,2734,2367,2026-08-04
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2307,3000,2501,2026-08-05
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2133,2613,2267,2026-08-06
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2308,2862,2438,2026-08-07
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2240,2579,2418,2026-08-08
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2083,2553,2299,2026-08-09
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2242,2779,2535,2026-08-10
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2236,2848,2478,2026-08-11
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2373,2777,2503,2026-08-12
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2552,2982,2705,2026-08-13
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2717,3139,2865,2026-08-14
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2128,2736,2385,2026-08-15
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2146,2634,2381,2026-08-16
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2456,3047,2630,2026-08-17
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2308,2780,2442,2026-08-18
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2354,2942,2503,2026-08-19
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1766,2281,2023,2026-08-20
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2269,2862,2392,2026-08-21
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2034,2419,2304,2026-08-22
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2292,3091,2598,2026-08-23
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2160,2792,2446,2026-08-24
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,1972,2496,2228,2026-08-25
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,2470,2818,2646,2026-08-26
Wheat,Uttar Pradesh,Varanasi,Varanasi APMC Mandi,2425,3187,2678,2026-08-27
Wheat,Uttar Pradesh,Kanpur,Kanpur APMC Mandi,2371,2984,2606,2026-08-28
Wheat,Uttar Pradesh,Lucknow,Lucknow APMC Mandi,2328,3193,2697,2026-08-01
Wheat,Uttar Pradesh,Mathura,Mathura APMC Mandi,2163,2903,2533,2026-08-02
Wheat,Uttar Pradesh,Agra,Agra APMC Mandi,1841,2308,2156,2026-08-03
